return_frequency,return_to_order_ratio,recent_return_count,return_value_ratio,avg_order_value,avg_return_value,account_age_days,order_frequency,days_since_purchase,historical_return_rate,category_return_rate,category_baseline_return_rate,verified_abuse_history,baseline_deviation,drift_score,return_burst_flag,high_value_concentration,abnormal_timing_flag,cross_category_flag,account_age_risk,recent_order_frequency_change,refund_amount_last_30_days,payment_amount,refund_amount,payment_count_7d,payment_count_30d,refund_count_7d,refund_count_30d,payment_frequency,refund_frequency,transaction_velocity,historical_refund_rate,current_refund_rate,refund_to_payment_ratio,avg_historical_refund_amount,time_between_payment_and_refund,days_since_payment,is_abuse
0.333,0.3333,0,1.166,267.64,350.84,308,0.455,27,0.3333,0.0,0.1,0,0.0,10.0,0,1.0,0,0,0,0.0,0.0,312.03,312.03,0,1,0,0,0.58,0.33,0.13,0.3333,0.0,0.6313,350.84,27,27,1
0.0,0.0,0,1.0,376.98,0.0,37,0.432,30,0.0,0.0,0.2,1,0.0,10.0,0,0.0,0,0,0,0.0,0.0,376.98,376.98,0,1,0,0,0.81,0.0,0.19,0.0,0.0,1.0,0.0,30,30,1
0.0,0.0,0,1.126,315.11,0.0,35,10.227,19,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,0.933,0.0,354.77,354.77,4,11,0,0,11.14,0.0,2.57,0.0,0.0,0.0866,0.0,19,19,0
0.333,0.5,0,1.494,223.34,205.5,611,0.526,6,0.5,0.3333,0.03,0,-1.667,0.0,0,0.5,0,0,0,0.0,0.0,333.6,333.6,1,1,0,0,0.59,0.33,0.14,0.5,0.0,0.5845,205.5,6,6,1
0.0,0.0,0,0.731,324.98,0.0,541,0.108,9,0.0,0.0,0.07,0,0.0,10.0,0,0.0,0,0,0,13.433,0.0,237.55,237.55,0,1,0,0,0.11,0.0,0.03,0.0,0.0,0.3655,0.0,9,9,1
0.0,0.0,0,1.759,169.42,0.0,57,2.179,3,0.0,0.0,0.2,0,0.0,10.0,0,0.0,1,0,0,1.49,0.0,297.98,297.98,1,2,0,0,1.05,0.0,0.24,0.0,0.0,0.8794,0.0,3,3,0
0.0,0.5,0,0.614,194.28,294.6,414,0.376,18,0.5,0.5,0.2,0,-5.0,0.0,0,0.5,0,0,0,0.0,0.0,119.38,119.38,0,2,0,0,0.29,0.0,0.07,0.5,0.0,0.9118,294.6,18,18,1
1.0,0.5714,2,0.584,194.24,135.53,394,0.485,13,0.5714,0.0,0.08,0,4.286,95.7,0,0.25,0,0,0,0.0,229.64,113.43,113.43,0,2,0,2,0.53,1.0,0.12,0.5714,1.0,0.4821,135.53,13,13,1
0.0,0.0,0,0.966,304.58,0.0,295,0.688,27,0.0,0.0,0.07,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,294.09,294.09,0,1,0,0,1.12,0.0,0.26,0.0,0.0,0.0878,0.0,27,27,0
0.0,0.3333,0,0.52,258.4,295.67,503,0.498,7,0.3333,0.6667,0.2,0,-3.333,0.0,0,0.667,0,0,0,0.0,0.0,134.37,134.37,1,1,0,0,0.54,0.0,0.12,0.3333,0.0,0.4392,295.67,7,7,1
0.0,0.0,0,1.091,105.32,0.0,11,6.0,1,0.0,0.0,0.07,1,0.0,10.0,0,0.0,0,0,1,1.0,0.0,114.89,114.89,2,2,0,0,5.45,0.0,1.26,0.0,0.0,0.5454,0.0,1,1,1
0.0,0.0,0,0.974,260.73,0.0,397,0.61,24,0.0,0.0,0.2,0,0.0,10.0,0,0.0,1,0,0,1.687,0.0,254.07,254.07,0,1,0,0,0.53,0.0,0.12,0.0,0.0,0.1392,0.0,24,24,0
0.0,0.0,0,1.033,348.17,0.0,52,0.721,4,0.0,0.0,0.07,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,359.78,359.78,1,1,0,0,1.73,0.0,0.4,0.0,0.0,0.3444,0.0,4,4,0
0.333,0.6667,0,1.225,242.89,215.62,144,0.738,15,0.6667,0.0,0.08,1,-3.333,0.0,0,0.5,0,0,0,2.974,0.0,297.44,297.44,0,1,0,0,0.62,0.33,0.14,0.6667,0.0,1.0,215.62,15,15,1
0.667,0.6667,1,0.899,288.24,302.8,113,0.825,25,0.6667,0.0,0.2,0,0.0,10.0,0,1.0,0,0,0,1.228,342.36,259.11,259.11,0,1,0,1,0.8,0.67,0.18,0.6667,1.0,1.0,302.8,25,25,1
0.0,0.0,0,1.0,45.64,0.0,30,1.007,17,0.0,0.0,0.07,1,0.0,10.0,0,0.0,0,0,0,2.138,0.0,45.64,45.64,0,1,0,0,1.0,0.0,0.23,0.0,0.0,1.0,0.0,17,17,1
0.333,0.1429,1,0.656,232.25,427.69,67,2.391,13,0.1429,0.0,0.2,0,1.905,48.1,0,1.0,0,0,0,0.36,427.69,152.43,152.43,1,5,1,1,3.13,0.33,0.72,0.1429,0.2,0.3568,427.69,13,13,0
1.0,0.4286,2,0.767,241.86,131.58,71,4.327,19,0.4286,0.5,0.2,0,5.714,100.0,0,0.333,0,0,0,2.158,325.94,185.48,185.48,1,4,0,2,2.96,1.0,0.68,0.4286,0.5,0.3427,131.58,19,19,1
0.0,0.0,0,1.0,435.38,0.0,452,0.119,19,0.0,0.0,0.12,0,0.0,10.0,0,0.0,1,0,0,0.0,0.0,435.38,435.38,0,1,0,0,0.07,0.0,0.02,0.0,0.0,1.0,0.0,19,19,0
0.0,0.0,0,1.59,217.8,0.0,160,1.301,21,0.0,0.0,0.1,0,0.0,10.0,0,0.0,0,0,0,1.621,0.0,346.24,346.24,1,4,0,0,0.94,0.0,0.22,0.0,0.0,0.3179,0.0,21,21,1
1.0,0.6667,1,1.443,269.41,220.03,143,1.329,21,0.6667,0.0,0.08,1,3.333,76.7,0,0.333,0,0,0,0.0,489.78,388.77,388.77,0,3,0,1,1.89,1.0,0.44,0.6667,0.3333,0.7048,220.03,21,21,1
0.0,0.0,0,0.949,280.34,0.0,184,0.456,5,0.0,0.0,0.12,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,266.17,266.17,1,1,0,0,0.82,0.0,0.19,0.0,0.0,0.1899,0.0,5,5,0
0.0,0.0,0,0.795,224.6,0.0,13,4.853,2,0.0,0.0,0.08,0,0.0,10.0,0,0.0,0,0,1,0.281,0.0,178.54,178.54,3,3,0,0,6.92,0.0,1.6,0.0,0.0,0.265,0.0,2,2,0
0.333,0.625,1,1.305,300.59,266.03,514,0.445,8,0.625,0.3333,0.12,1,-2.917,0.0,0,0.6,1,0,0,2.424,195.27,392.28,392.28,1,2,1,1,0.47,0.33,0.11,0.625,0.5,0.7163,266.03,8,8,1
0.333,0.3333,0,1.531,296.08,159.17,137,1.125,24,0.3333,0.0,0.07,0,0.0,10.0,0,0.5,0,0,0,0.875,0.0,453.31,453.31,0,1,0,0,1.31,0.33,0.3,0.3333,0.0,0.4344,159.17,24,24,0
0.0,0.0,0,0.403,311.04,0.0,389,0.628,13,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,125.49,125.49,0,1,0,0,0.85,0.0,0.2,0.0,0.0,0.0367,0.0,13,13,0
0.0,0.2857,0,0.141,160.69,261.44,465,0.393,3,0.2857,0.25,0.2,0,-2.857,0.0,0,0.5,0,0,0,0.0,0.0,22.58,22.58,1,1,0,0,0.45,0.0,0.1,0.2857,0.0,0.4849,261.44,3,3,1
0.0,0.2222,0,0.244,239.02,121.17,285,1.044,4,0.2222,0.0,0.03,0,-2.222,0.0,0,0.0,0,0,0,0.955,0.0,58.23,58.23,1,3,0,0,0.95,0.0,0.22,0.2222,0.0,0.1397,121.17,4,4,1
0.0,0.0,0,1.0,132.28,0.0,109,0.285,2,0.0,0.0,0.12,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,132.28,132.28,1,1,0,0,0.28,0.0,0.06,0.0,0.0,1.0,0.0,2,2,1
0.0,0.0,0,0.64,208.1,0.0,325,0.647,15,0.0,0.0,0.1,0,0.0,10.0,0,0.0,0,0,0,1.6,0.0,133.27,133.27,2,4,0,0,0.92,0.0,0.21,0.0,0.0,0.064,0.0,15,15,0
0.0,0.0,0,0.595,281.23,0.0,314,0.659,23,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,3.372,0.0,167.23,167.23,0,1,0,0,0.48,0.0,0.11,0.0,0.0,0.1189,0.0,23,23,0
1.0,0.4,2,0.951,218.3,269.47,124,1.494,17,0.4,0.0,0.2,1,6.0,100.0,0,0.75,0,0,0,0.0,459.48,207.64,207.64,0,3,0,2,2.42,1.0,0.56,0.4,0.6667,0.5889,269.47,17,17,1
0.0,0.0,0,0.442,312.87,0.0,22,10.909,1,0.0,0.0,0.03,0,0.0,10.0,0,0.0,0,0,1,1.0,0.0,138.2,138.2,3,8,0,0,10.91,0.0,2.52,0.0,0.0,0.0552,0.0,1,1,0
0.0,0.0,0,1.476,182.82,0.0,205,0.926,24,0.0,0.0,0.12,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,269.77,269.77,0,2,0,0,1.32,0.0,0.3,0.0,0.0,0.164,0.0,24,24,0
0.0,0.0,0,1.248,256.21,0.0,11,27.273,5,0.0,0.0,0.1,0,0.0,10.0,0,0.0,1,0,1,1.0,0.0,319.67,319.67,4,10,0,0,27.27,0.0,6.3,0.0,0.0,0.1248,0.0,5,5,0
0.667,0.5,0,0.81,326.26,259.71,447,0.556,12,0.5,0.0,0.2,0,1.667,43.3,0,0.667,0,0,0,1.873,0.0,264.29,264.29,0,1,0,0,0.4,0.67,0.09,0.5,0.0,0.533,259.71,12,12,1
0.0,0.0,0,0.357,312.93,0.0,483,0.693,22,0.0,0.0,0.12,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,111.86,111.86,1,3,0,0,0.81,0.0,0.19,0.0,0.0,0.0275,0.0,22,22,0
0.333,0.2,1,1.595,276.43,265.69,29,2.598,27,0.2,0.0,0.1,1,1.333,36.7,0,1.0,0,0,1,1.212,265.69,441.03,441.03,0,5,0,1,5.17,0.33,1.19,0.2,0.2,0.5113,265.69,27,27,1
0.0,0.2857,0,1.403,260.08,80.78,374,0.758,9,0.2857,0.0,0.1,1,-2.857,0.0,0,0.0,0,0,0,0.0,0.0,364.83,364.83,1,2,0,0,0.56,0.0,0.13,0.2857,0.0,0.2891,80.78,9,9,1
0.0,0.0,0,0.359,301.65,0.0,250,0.484,22,0.0,0.0,0.08,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,108.34,108.34,0,2,0,0,0.6,0.0,0.14,0.0,0.0,0.0718,0.0,22,22,0
0.333,0.1111,0,1.366,292.12,70.86,52,4.375,13,0.1111,0.0,0.03,0,2.222,54.4,0,0.0,0,0,0,0.88,0.0,399.13,399.13,1,3,0,0,5.19,0.33,1.2,0.1111,0.0,0.1788,70.86,13,13,0
0.0,0.4545,0,1.343,242.54,107.07,410,0.827,26,0.4545,0.3333,0.08,0,-4.545,0.0,0,0.2,0,0,0,2.656,0.0,325.72,325.72,0,1,0,0,0.8,0.0,0.19,0.4545,0.0,0.3228,107.07,26,26,1
0.667,0.4,1,0.512,267.59,385.52,289,1.078,27,0.4,0.0,0.08,0,2.667,63.3,0,1.0,0,0,0,2.044,264.96,137.1,137.1,0,2,1,1,1.04,0.67,0.24,0.4,0.5,0.6275,385.52,27,27,1
0.0,0.0,0,0.284,256.36,0.0,408,0.442,26,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,72.88,72.88,0,1,0,0,0.59,0.0,0.14,0.0,0.0,0.0355,0.0,26,26,0
0.0,0.6667,0,0.735,331.19,375.04,294,0.274,9,0.6667,0.0,0.12,0,-6.667,0.0,0,1.0,0,0,0,0.0,0.0,243.49,243.49,0,1,0,0,0.31,0.0,0.07,0.6667,0.0,1.0,375.04,9,9,1
0.0,0.0,0,1.172,362.38,0.0,72,1.044,19,0.0,0.0,0.03,1,0.0,10.0,0,0.0,0,0,0,0.0,0.0,424.64,424.64,0,2,0,0,1.25,0.0,0.29,0.0,0.0,0.3906,0.0,19,19,1
0.667,0.1818,2,0.831,285.57,302.1,28,11.786,2,0.1818,0.0,0.2,0,4.848,100.0,0,1.0,0,0,1,1.0,604.19,237.33,237.33,1,11,1,2,11.79,0.67,2.72,0.1818,0.1818,0.2679,302.1,2,2,1
0.333,0.25,1,1.093,358.71,138.23,135,0.307,11,0.25,0.0,0.2,1,0.833,26.7,0,0.0,0,0,0,0.0,138.23,392.1,392.1,0,1,0,1,0.89,0.33,0.21,0.25,1.0,0.3696,138.23,11,11,1
0.0,0.3333,0,0.078,265.14,350.96,508,0.531,21,0.3333,0.3333,0.2,0,-3.333,0.0,0,1.0,1,0,0,1.992,0.0,20.73,20.73,0,1,0,0,0.53,0.0,0.12,0.3333,0.0,0.4499,350.96,21,21,1
0.0,0.1429,0,1.226,228.82,215.31,249,0.765,28,0.1429,0.0,0.12,0,-1.429,0.0,0,1.0,1,0,0,4.8,0.0,280.43,280.43,1,3,0,0,0.84,0.0,0.19,0.1429,0.0,0.3095,215.31,28,28,0
1.0,0.3333,3,1.526,282.1,261.23,38,6.164,10,0.3333,0.5,0.05,1,6.667,100.0,1,0.667,0,0,0,0.956,783.68,430.5,430.5,1,7,2,3,7.11,1.0,1.64,0.3333,0.4286,0.4782,261.23,10,10,1
0.333,0.3846,1,1.278,271.98,237.25,788,0.495,6,0.3846,0.5,0.03,0,-0.513,0.0,0,0.4,0,0,0,2.106,369.08,347.62,347.62,1,1,0,1,0.49,0.33,0.11,0.3846,1.0,0.4338,237.25,6,6,1
0.0,0.25,0,1.335,172.16,85.54,120,0.829,12,0.25,0.0,0.2,0,-2.5,0.0,0,0.0,0,0,0,1.247,0.0,229.9,229.9,0,2,0,0,1.0,0.0,0.23,0.25,0.0,0.4581,85.54,12,12,1
0.333,0.5,1,0.853,358.6,411.42,180,0.111,26,0.5,0.0,0.05,0,-1.667,0.0,0,1.0,0,0,0,0.0,411.42,305.78,305.78,0,1,0,1,0.33,0.33,0.08,0.5,1.0,1.0,411.42,26,26,1
0.333,0.2857,0,0.854,350.6,403.95,690,0.347,10,0.2857,0.6667,0.2,0,0.476,19.5,0,1.0,0,0,0,6.822,0.0,299.39,299.39,0,1,0,0,0.3,0.33,0.07,0.2857,0.0,0.4512,403.95,10,10,1
0.0,0.75,0,1.528,202.43,166.82,347,0.299,20,0.75,0.0,0.05,0,-7.5,0.0,0,0.667,0,0,0,0.0,0.0,309.26,309.26,0,1,0,0,0.35,0.0,0.08,0.75,0.0,1.0,166.82,20,20,1
0.333,0.5,1,0.965,452.66,468.3,118,0.948,11,0.5,0.5,0.2,1,-1.667,0.0,0,1.0,0,0,0,1.06,468.3,437.01,437.01,0,2,1,1,0.51,0.33,0.12,0.5,0.5,1.0,468.3,11,11,1
0.0,0.25,0,0.504,403.76,497.49,384,0.556,23,0.25,0.0,0.03,0,-2.5,0.0,0,1.0,0,0,0,1.873,0.0,203.45,203.45,0,2,0,0,0.31,0.0,0.07,0.25,0.0,0.434,497.49,23,23,1
0.667,0.2857,2,0.845,281.83,307.36,25,6.429,15,0.2857,0.0,0.1,0,3.81,86.2,1,1.0,0,0,1,0.32,614.72,238.26,238.26,1,7,2,2,8.4,0.67,1.94,0.2857,0.2857,0.4324,307.36,15,15,1
0.0,0.2,0,0.799,240.47,52.01,292,0.499,24,0.2,0.0,0.07,0,-2.0,0.0,0,0.0,1,0,0,4.674,0.0,192.14,192.14,0,1,0,0,0.51,0.0,0.12,0.2,0.0,0.2031,52.01,24,24,1
0.0,0.0,0,0.619,268.72,0.0,17,13.929,6,0.0,0.0,0.08,0,0.0,10.0,0,0.0,0,0,1,1.0,0.0,166.21,166.21,5,11,0,0,19.41,0.0,4.48,0.0,0.0,0.0562,0.0,6,6,0
0.333,0.3333,1,0.955,318.44,354.82,346,0.507,16,0.3333,0.5,0.07,1,0.0,10.0,0,1.0,0,0,0,0.0,318.9,304.04,304.04,1,2,0,1,0.52,0.33,0.12,0.3333,0.5,0.5305,354.82,16,16,1
0.0,0.0,0,0.25,252.86,0.0,29,3.934,27,0.0,0.0,0.03,0,0.0,10.0,0,0.0,1,0,1,0.344,0.0,63.1,63.1,0,6,0,0,6.21,0.0,1.43,0.0,0.0,0.0416,0.0,27,27,1
0.333,0.0833,0,0.999,261.82,39.25,185,1.765,22,0.0833,0.25,0.07,0,2.5,60.0,0,0.0,0,0,0,1.154,0.0,261.66,261.66,0,5,0,0,1.95,0.33,0.45,0.0833,0.0,0.0958,39.25,22,22,0
0.0,0.1667,0,1.254,316.22,323.6,634,0.327,22,0.1667,0.0,0.03,1,-1.667,0.0,0,1.0,0,0,0,0.0,0.0,396.64,396.64,0,1,0,0,0.28,0.0,0.07,0.1667,0.0,0.3796,323.6,22,22,1
0.0,0.125,0,1.21,198.4,197.7,372,0.532,27,0.125,0.0,0.05,0,-1.25,0.0,0,0.0,1,0,0,1.961,0.0,239.98,239.98,1,2,0,0,0.65,0.0,0.15,0.125,0.0,0.2758,197.7,27,27,1
0.333,0.3333,0,1.062,343.52,184.25,84,1.023,12,0.3333,0.5,0.2,0,0.0,10.0,0,0.0,0,0,0,0.967,0.0,364.7,364.7,0,1,0,0,1.07,0.33,0.25,0.3333,0.0,0.5327,184.25,12,12,0
1.0,0.4286,3,0.661,303.51,380.56,73,3.98,27,0.4286,0.0,0.07,1,5.714,100.0,1,1.0,0,1,0,1.943,1141.68,200.62,200.62,0,3,2,3,2.88,1.0,0.66,0.4286,1.0,0.6318,380.56,27,27,1
0.333,0.5,0,0.883,193.89,201.38,313,0.52,27,0.5,0.0,0.07,1,-1.667,0.0,0,0.333,0,0,0,0.0,0.0,171.11,171.11,0,1,0,0,0.58,0.33,0.13,0.5,0.0,0.6664,201.38,27,27,1
0.333,0.2,1,1.289,179.29,119.66,93,0.72,9,0.2,0.0,0.08,0,1.333,36.7,0,0.0,0,0,0,0.0,119.66,231.03,231.03,1,3,0,1,1.61,0.33,0.37,0.2,0.3333,0.3912,119.66,9,9,1
0.333,0.3333,0,1.527,288.41,50.86,162,0.249,17,0.3333,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,440.47,440.47,1,2,0,0,0.56,0.33,0.13,0.3333,0.0,0.5679,50.86,17,17,0
0.0,0.0,0,1.137,272.85,0.0,130,1.079,29,0.0,0.0,0.1,0,0.0,10.0,0,0.0,0,0,0,2.422,0.0,310.18,310.18,0,4,0,0,1.15,0.0,0.27,0.0,0.0,0.2274,0.0,29,29,0
0.0,0.1667,0,1.196,351.93,471.85,536,0.338,13,0.1667,0.0,0.07,0,-1.667,0.0,0,1.0,0,0,0,0.0,0.0,420.86,420.86,0,2,0,0,0.34,0.0,0.08,0.1667,0.0,0.4228,471.85,13,13,0
0.333,0.0909,1,1.56,298.72,330.97,32,9.706,13,0.0909,0.0,0.05,0,2.424,58.5,0,1.0,1,0,0,1.333,330.97,466.11,466.11,2,11,0,1,10.31,0.33,2.38,0.0909,0.0909,0.2426,330.97,13,13,0
0.0,0.0,0,1.395,301.9,0.0,210,0.58,28,0.0,0.0,0.05,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,421.14,421.14,1,2,0,0,0.71,0.0,0.16,0.0,0.0,0.279,0.0,28,28,0
0.0,0.0,0,0.796,266.78,0.0,153,0.323,22,0.0,0.0,0.05,0,0.0,10.0,0,0.0,0,0,0,3.333,0.0,212.39,212.39,0,1,0,0,0.59,0.0,0.14,0.0,0.0,0.2654,0.0,22,22,1
0.0,0.25,0,1.591,175.81,45.14,307,0.165,29,0.25,0.0,0.05,1,-2.5,0.0,0,0.0,0,0,0,0.0,0.0,279.72,279.72,1,2,0,0,0.39,0.0,0.09,0.25,0.0,0.462,45.14,29,29,1
0.333,0.1667,1,1.491,252.86,63.1,37,3.934,25,0.1667,0.0,0.08,0,1.667,43.3,0,0.0,0,0,0,0.344,63.1,377.13,377.13,0,4,0,1,4.86,0.33,1.12,0.1667,0.25,0.2902,63.1,25,25,1
0.333,0.6667,0,0.291,287.75,320.95,581,0.246,24,0.6667,0.0,0.05,1,-3.333,0.0,0,0.75,0,0,0,0.0,0.0,83.65,83.65,0,1,0,0,0.31,0.33,0.07,0.6667,0.0,0.792,320.95,24,24,1
0.0,0.0,0,0.877,284.65,0.0,58,4.839,19,0.0,0.0,0.1,1,0.0,10.0,0,0.0,1,0,0,0.764,0.0,249.71,249.71,1,6,0,0,4.66,0.0,1.08,0.0,0.0,0.0975,0.0,19,19,1
0.0,0.0,0,1.0,321.17,0.0,96,0.397,1,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,321.17,321.17,1,1,0,0,0.31,0.0,0.07,0.0,0.0,1.0,0.0,1,1,0
0.0,0.0,0,0.61,170.16,0.0,99,0.612,15,0.0,0.0,0.12,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,103.76,103.76,0,1,0,0,0.91,0.0,0.21,0.0,0.0,0.2033,0.0,15,15,0
0.333,0.1667,1,2.808,176.8,139.45,503,0.716,15,0.1667,0.0,0.12,0,1.667,43.3,0,0.5,0,0,0,3.153,72.18,496.5,496.5,0,2,1,1,0.72,0.33,0.17,0.1667,0.5,0.3655,139.45,15,15,0
0.667,0.3333,1,1.354,300.22,362.66,110,1.603,27,0.3333,0.0,0.2,1,3.333,76.7,0,1.0,0,0,0,0.0,493.36,406.6,406.6,1,4,1,1,1.64,0.67,0.38,0.3333,0.25,0.6284,362.66,27,27,1
0.667,0.5,1,0.107,210.44,289.35,176,0.282,12,0.5,0.5,0.1,1,1.667,43.3,0,0.5,0,0,0,0.0,410.75,22.56,22.56,0,2,1,1,0.68,0.67,0.16,0.5,0.5,0.7143,289.35,12,12,1
1.0,0.4545,1,1.204,300.81,296.46,199,1.658,5,0.4545,0.0,0.1,0,5.455,100.0,0,0.6,0,0,0,1.252,320.86,362.23,362.23,1,2,0,1,1.66,1.0,0.38,0.4545,0.5,0.5574,296.46,5,5,1
0.0,0.5,0,0.146,263.59,296.25,399,0.636,8,0.5,0.0,0.03,0,-5.0,0.0,0,0.8,0,0,0,0.0,0.0,38.39,38.39,0,2,0,0,0.75,0.0,0.17,0.5,0.0,0.5765,296.25,8,8,1
0.0,0.0,0,0.992,334.42,0.0,231,0.498,10,0.0,0.0,0.1,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,331.6,331.6,0,1,0,0,0.26,0.0,0.06,0.0,0.0,0.4958,0.0,10,10,1
0.0,0.0,0,1.546,287.95,0.0,114,1.78,13,0.0,0.0,0.12,0,0.0,10.0,0,0.0,0,0,0,0.528,0.0,445.23,445.23,0,3,0,0,1.84,0.0,0.43,0.0,0.0,0.2209,0.0,13,13,0
0.333,0.4545,0,0.798,207.92,190.81,500,0.498,10,0.4545,0.6667,0.1,0,-1.212,0.0,0,0.4,0,0,0,0.0,0.0,165.85,165.85,0,1,0,0,0.66,0.33,0.15,0.4545,0.0,0.4897,190.81,10,10,1
0.0,0.0,0,0.377,264.93,0.0,165,0.607,7,0.0,0.0,0.1,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,99.77,99.77,1,2,0,0,0.91,0.0,0.21,0.0,0.0,0.0753,0.0,7,7,1
0.0,0.0,0,1.008,205.18,0.0,90,0.493,16,0.0,0.0,0.12,0,0.0,10.0,0,0.0,0,0,0,4.825,0.0,206.75,206.75,0,2,0,0,0.67,0.0,0.15,0.0,0.0,0.5038,0.0,16,16,1
0.0,0.1538,0,0.605,262.39,224.42,933,0.39,17,0.1538,0.0,0.12,0,-1.538,0.0,0,0.5,0,0,0,0.0,0.0,158.82,158.82,0,1,0,0,0.42,0.0,0.1,0.1538,0.0,0.1781,224.42,17,17,0
0.0,0.0,0,0.798,152.4,0.0,180,0.382,16,0.0,0.0,0.08,0,0.0,10.0,0,0.0,0,0,0,2.767,0.0,121.68,121.68,0,1,0,0,0.33,0.0,0.08,0.0,0.0,0.3992,0.0,16,16,0
0.333,0.3846,0,0.916,179.72,134.59,889,0.465,5,0.3846,0.3333,0.2,0,-0.513,0.0,0,0.2,0,0,0,2.231,0.0,164.62,164.62,1,1,0,0,0.44,0.33,0.1,0.3846,0.0,0.3585,134.59,5,5,1
0.0,0.1667,0,0.959,227.42,388.88,351,0.408,30,0.1667,0.5,0.2,0,-1.667,0.0,0,1.0,0,0,0,0.0,0.0,218.2,218.2,0,2,0,0,0.51,0.0,0.12,0.1667,0.0,0.4449,388.88,30,30,0
0.333,0.25,1,0.872,110.2,85.41,194,0.688,15,0.25,0.0,0.05,0,0.833,26.7,0,0.0,0,0,0,3.333,85.41,96.11,96.11,0,2,0,1,0.62,0.33,0.14,0.25,0.5,0.4118,85.41,15,15,0
0.0,0.2,0,0.896,238.48,369.36,241,0.729,29,0.2,0.0,0.12,0,-2.0,0.0,0,1.0,0,0,0,0.0,0.0,213.63,213.63,0,1,0,0,0.62,0.0,0.14,0.2,0.0,0.4889,369.36,29,29,0
0.333,0.3636,1,2.169,200.54,135.59,617,0.463,22,0.3636,0.6667,0.2,1,-0.303,3.9,0,0.25,0,0,0,0.0,31.36,435.01,435.01,1,2,0,1,0.53,0.33,0.12,0.3636,0.5,0.4431,135.59,22,22,1
0.0,0.0,0,1.314,278.7,0.0,565,0.195,16,0.0,0.0,0.12,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,366.08,366.08,1,2,0,0,0.21,0.0,0.05,0.0,0.0,0.3284,0.0,16,16,0
0.0,0.25,0,0.721,164.89,69.0,380,0.827,21,0.25,0.0,0.07,0,-2.5,0.0,0,0.0,0,0,0,1.224,0.0,118.88,118.88,1,2,0,0,0.63,0.0,0.15,0.25,0.0,0.1947,69.0,21,21,1
0.0,0.0,0,1.2,132.66,0.0,740,0.31,20,0.0,0.0,0.07,0,0.0,10.0,0,0.0,0,0,0,3.543,0.0,159.23,159.23,0,1,0,0,0.28,0.0,0.07,0.0,0.0,0.1715,0.0,20,20,0
0.0,0.0,0,1.186,190.68,0.0,668,0.386,24,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,2.733,0.0,226.12,226.12,0,2,0,0,0.36,0.0,0.08,0.0,0.0,0.1482,0.0,24,24,0
0.0,0.0,0,0.634,216.8,0.0,132,0.455,1,0.0,0.0,0.12,0,0.0,10.0,0,0.0,0,0,0,2.306,0.0,137.5,137.5,1,1,0,0,0.91,0.0,0.21,0.0,0.0,0.1586,0.0,1,1,0
0.667,0.3333,0,0.463,298.95,336.63,269,0.653,17,0.3333,0.0,0.05,0,3.333,76.7,0,1.0,0,0,0,0.0,0.0,138.27,138.27,0,2,0,0,0.67,0.67,0.15,0.3333,0.0,0.4524,336.63,17,17,1
0.0,0.25,0,0.456,304.86,355.61,303,0.4,1,0.25,0.3333,0.12,0,-2.5,0.0,0,1.0,0,0,0,0.0,0.0,139.08,139.08,1,1,0,0,0.4,0.0,0.09,0.25,0.0,0.4057,355.61,1,1,1
0.333,0.1429,1,0.484,318.81,177.9,44,4.412,23,0.1429,0.0,0.12,0,1.905,48.1,0,0.0,0,0,0,0.844,177.9,154.21,154.21,1,5,0,1,4.77,0.33,1.1,0.1429,0.2,0.1488,177.9,23,23,0
0.0,0.0,0,1.082,281.12,0.0,274,0.574,5,0.0,0.0,0.07,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,304.3,304.3,1,2,0,0,0.55,0.0,0.13,0.0,0.0,0.2165,0.0,5,5,0
0.0,0.0,0,1.719,213.73,0.0,547,0.244,17,0.0,0.0,0.08,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,367.32,367.32,0,1,0,0,0.22,0.0,0.05,0.0,0.0,0.4297,0.0,17,17,0
0.0,0.0,0,0.242,325.39,0.0,381,0.462,11,0.0,0.0,0.07,0,0.0,10.0,0,0.0,0,0,0,2.25,0.0,78.85,78.85,0,1,0,0,0.24,0.0,0.05,0.0,0.0,0.0808,0.0,11,11,0
