return_frequency,return_to_order_ratio,recent_return_count,return_value_ratio,avg_order_value,avg_return_value,account_age_days,order_frequency,days_since_purchase,historical_return_rate,category_return_rate,category_baseline_return_rate,verified_abuse_history,baseline_deviation,drift_score,return_burst_flag,high_value_concentration,abnormal_timing_flag,cross_category_flag,account_age_risk,recent_order_frequency_change,refund_amount_last_30_days,payment_amount,refund_amount,payment_count_7d,payment_count_30d,refund_count_7d,refund_count_30d,payment_frequency,refund_frequency,transaction_velocity,historical_refund_rate,current_refund_rate,refund_to_payment_ratio,avg_historical_refund_amount,time_between_payment_and_refund,days_since_payment,is_abuse
0.0,0.0,0,1.0,118.78,0.0,21,0.123,11,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,1,0.0,0.0,118.78,118.78,0,1,0,0,1.43,0.0,0.33,0.0,0.0,1.0,0.0,11,11,0
0.0,0.0,0,1.102,187.29,0.0,413,0.545,5,0.0,0.0,0.03,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,206.46,206.46,2,3,0,0,0.65,0.0,0.15,0.0,0.0,0.1225,0.0,5,5,0
0.0,0.0,0,2.483,149.72,0.0,86,0.553,21,0.0,0.0,0.12,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,371.71,371.71,0,1,0,0,1.05,0.0,0.24,0.0,0.0,0.8276,0.0,21,21,0
0.0,0.0,0,3.083,161.5,0.0,406,0.325,13,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,497.93,497.93,0,1,0,0,0.37,0.0,0.09,0.0,0.0,0.6166,0.0,13,13,0
0.0,0.0,0,2.318,152.7,0.0,619,0.164,13,0.0,0.0,0.1,0,0.0,10.0,0,0.0,1,0,0,7.778,0.0,353.89,353.89,0,1,0,0,0.15,0.0,0.03,0.0,0.0,0.7725,0.0,13,13,0
0.0,0.0,0,0.341,246.28,0.0,44,3.947,17,0.0,0.0,0.12,1,0.0,10.0,0,0.0,0,0,0,1.018,0.0,83.91,83.91,2,6,0,0,4.77,0.0,1.1,0.0,0.0,0.0487,0.0,17,17,1
0.333,0.1429,1,0.215,246.28,83.91,48,3.947,7,0.1429,0.0,0.2,1,1.905,48.1,0,0.0,0,0,0,1.018,83.91,52.84,52.84,1,5,1,1,4.38,0.33,1.01,0.1429,0.2,0.0793,83.91,7,7,1
0.667,0.2857,2,1.548,246.28,68.38,54,3.947,16,0.2857,0.5,0.2,1,3.81,86.2,0,0.0,0,0,0,1.018,136.75,381.17,381.17,0,4,1,2,3.89,0.67,0.9,0.2857,0.5,0.3004,68.38,16,16,1
1.0,0.25,0,0.702,268.77,172.64,88,3.947,2,0.25,0.0,0.07,1,7.5,100.0,0,0.333,0,0,0,1.018,0.0,188.57,188.57,3,5,0,0,4.09,1.0,0.94,0.25,0.0,0.2191,172.64,2,2,1
1.333,0.2667,1,1.483,269.51,176.62,111,3.947,29,0.2667,0.0,0.05,1,10.667,100.0,0,0.25,0,0,0,1.018,188.57,399.72,399.72,0,6,0,1,4.05,1.33,0.94,0.2667,0.1667,0.2736,176.62,29,29,1
1.667,0.3333,2,1.643,269.51,221.24,114,3.947,18,0.3333,0.3333,0.05,1,13.333,100.0,0,0.4,0,0,0,1.018,588.29,442.87,442.87,0,4,1,2,3.95,1.67,0.91,0.3333,0.5,0.3832,221.24,18,18,1
2.0,0.4,3,0.229,269.51,258.18,114,3.947,13,0.4,0.6667,0.2,1,16.0,100.0,1,0.5,0,0,0,1.018,1031.16,61.61,61.61,0,4,2,3,3.95,2.0,0.91,0.4,0.75,0.3984,258.18,13,13,1
0.0,0.0,0,0.712,236.65,0.0,84,5.357,23,0.0,0.0,0.1,0,0.0,10.0,0,0.0,0,0,0,0.9,0.0,168.46,168.46,1,5,0,0,5.36,0.0,1.24,0.0,0.0,0.0475,0.0,23,23,0
0.0,0.0,0,0.226,163.82,0.0,34,4.4,13,0.0,0.0,0.12,0,0.0,10.0,0,0.0,1,0,0,1.25,0.0,36.97,36.97,2,5,0,0,5.29,0.0,1.22,0.0,0.0,0.0376,0.0,13,13,0
0.333,0.1429,1,0.204,206.38,36.97,54,4.4,26,0.1429,0.0,0.2,0,1.905,48.1,0,0.0,0,0,0,1.25,36.97,42.07,42.07,1,3,0,1,3.89,0.33,0.9,0.1429,0.3333,0.0547,36.97,26,26,0
0.667,0.1818,1,1.509,248.95,39.52,75,4.4,1,0.1818,0.3333,0.2,0,4.848,100.0,0,0.0,0,0,0,1.25,42.07,375.57,375.57,2,5,0,1,4.4,0.67,1.02,0.1818,0.2,0.166,39.52,1,1,0
0.0,0.0,0,2.261,200.03,0.0,241,0.609,22,0.0,0.0,0.08,0,0.0,10.0,0,0.0,0,0,0,1.75,0.0,452.21,452.21,0,1,0,0,0.62,0.0,0.14,0.0,0.0,0.4521,0.0,22,22,0
0.0,0.1429,0,1.12,254.94,452.21,345,0.609,5,0.1429,0.0,0.1,0,-1.429,0.0,0,1.0,0,0,0,1.75,0.0,285.48,285.48,1,1,0,0,0.61,0.0,0.14,0.1429,0.0,0.4134,452.21,5,5,0
0.0,0.0,0,0.871,409.31,0.0,192,0.326,22,0.0,0.0,0.07,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,356.41,356.41,0,1,0,0,0.31,0.0,0.07,0.0,0.0,0.4354,0.0,22,22,0
0.0,0.0,0,1.141,242.93,0.0,196,0.251,27,0.0,0.0,0.1,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,277.24,277.24,0,1,0,0,0.31,0.0,0.07,0.0,0.0,0.5706,0.0,27,27,0
0.0,0.0,0,2.315,206.04,0.0,54,1.591,22,0.0,0.0,0.1,0,0.0,10.0,0,0.0,0,0,0,0.6,0.0,477.01,477.01,0,3,0,0,1.67,0.0,0.38,0.0,0.0,0.7717,0.0,22,22,0
0.0,0.0,0,1.0,408.15,0.0,47,0.687,7,0.0,0.0,0.1,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,408.15,408.15,1,1,0,0,0.64,0.0,0.15,0.0,0.0,1.0,0.0,7,7,1
0.333,0.5,0,1.022,417.24,408.15,128,0.687,2,0.5,0.0,0.03,0,-1.667,0.0,0,1.0,0,0,0,0.0,0.0,426.32,426.32,1,1,0,0,0.47,0.33,0.11,0.5,0.0,1.0,408.15,2,2,1
0.333,0.5,0,0.108,310.58,417.24,193,0.687,30,0.5,0.5,0.03,0,-1.667,0.0,0,1.0,0,0,0,0.0,0.0,33.54,33.54,0,1,0,0,0.62,0.33,0.14,0.5,0.0,0.6987,417.24,30,30,1
0.667,0.5,1,0.541,247.02,289.34,199,0.687,1,0.5,0.0,0.2,0,1.667,43.3,0,0.667,0,0,0,0.0,33.54,133.54,133.54,2,2,1,1,0.9,0.67,0.21,0.5,0.5,0.6757,289.34,1,1,1
0.0,0.3636,0,1.82,257.64,250.39,354,0.687,8,0.3636,0.0,0.05,0,-3.636,0.0,0,0.5,0,0,0,0.0,0.0,468.9,468.9,0,1,0,0,0.93,0.0,0.22,0.3636,0.0,0.5188,250.39,8,8,1
0.0,0.0,0,1.0,360.3,0.0,98,0.878,16,0.0,0.0,0.12,0,0.0,10.0,0,0.0,0,0,0,1.152,0.0,360.3,360.3,0,1,0,0,0.31,0.0,0.07,0.0,0.0,1.0,0.0,16,16,0
0.333,0.5,0,1.16,428.78,360.3,134,0.878,15,0.5,0.5,0.12,0,-1.667,0.0,0,1.0,0,0,0,1.152,0.0,497.26,497.26,0,1,0,0,0.45,0.33,0.1,0.5,0.0,1.0,360.3,15,15,0
0.0,0.0,0,1.253,285.89,0.0,488,0.39,6,0.0,0.0,0.07,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,358.16,358.16,1,1,0,0,0.37,0.0,0.09,0.0,0.0,0.2088,0.0,6,6,0
0.0,0.0,0,2.002,169.99,0.0,435,0.322,13,0.0,0.0,0.08,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,340.38,340.38,0,1,0,0,0.34,0.0,0.08,0.0,0.0,0.4005,0.0,13,13,0
0.0,0.0,0,0.553,211.48,0.0,93,0.463,23,0.0,0.0,0.07,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,116.92,116.92,0,2,0,0,0.97,0.0,0.22,0.0,0.0,0.1843,0.0,23,23,0
0.0,0.0,0,1.178,268.94,0.0,64,2.16,27,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,316.76,316.76,1,5,0,0,2.81,0.0,0.65,0.0,0.0,0.1963,0.0,27,27,0
0.0,0.0,0,0.958,242.28,0.0,116,0.707,28,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,1.483,0.0,232.02,232.02,0,1,0,0,0.52,0.0,0.12,0.0,0.0,0.4788,0.0,28,28,0
0.0,0.0,0,1.403,336.93,0.0,133,0.488,3,0.0,0.0,0.12,0,0.0,10.0,0,0.0,0,0,0,2.128,0.0,472.64,472.64,1,1,0,0,0.68,0.0,0.16,0.0,0.0,0.4676,0.0,3,3,0
0.0,0.0,0,0.587,292.64,0.0,60,4.688,20,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,0.756,0.0,171.86,171.86,1,4,0,0,5.0,0.0,1.15,0.0,0.0,0.0587,0.0,20,20,0
0.0,0.0,0,1.0,369.36,0.0,40,0.729,17,0.0,0.0,0.07,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,369.36,369.36,0,1,0,0,0.75,0.0,0.17,0.0,0.0,1.0,0.0,17,17,0
0.0,0.2,0,0.896,238.48,369.36,241,0.729,29,0.2,0.0,0.12,0,-2.0,0.0,0,1.0,0,0,0,0.0,0.0,213.63,213.63,0,1,0,0,0.62,0.0,0.14,0.2,0.0,0.4889,369.36,29,29,0
0.0,0.0,0,0.29,236.75,0.0,12,15.0,5,0.0,0.0,0.08,1,0.0,10.0,0,0.0,0,0,1,1.0,0.0,68.62,68.62,4,6,0,0,15.0,0.0,3.46,0.0,0.0,0.0483,0.0,5,5,1
0.333,0.1667,1,0.553,236.75,68.62,12,15.0,5,0.1667,0.3333,0.08,1,1.667,43.3,0,0.0,1,0,1,1.0,68.62,130.96,130.96,4,6,1,1,15.0,0.33,3.46,0.1667,0.1667,0.1405,68.62,5,5,1
0.667,0.3333,2,1.026,236.75,99.79,12,15.0,2,0.3333,0.0,0.05,1,3.333,76.7,1,0.0,0,0,1,1.0,199.58,242.85,242.85,4,6,2,2,15.0,0.67,3.46,0.3333,0.3333,0.3115,99.79,2,2,1
0.0,0.0,0,1.395,301.9,0.0,210,0.58,28,0.0,0.0,0.05,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,421.14,421.14,1,2,0,0,0.71,0.0,0.16,0.0,0.0,0.279,0.0,28,28,0
0.0,0.0,0,1.183,311.73,0.0,227,0.265,21,0.0,0.0,0.08,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,368.79,368.79,0,1,0,0,0.53,0.0,0.12,0.0,0.0,0.2958,0.0,21,21,0
0.0,0.0,0,0.619,268.72,0.0,17,13.929,6,0.0,0.0,0.08,0,0.0,10.0,0,0.0,0,0,1,1.0,0.0,166.21,166.21,5,11,0,0,19.41,0.0,4.48,0.0,0.0,0.0562,0.0,6,6,0
0.0,0.0,0,1.456,236.39,0.0,170,0.529,9,0.0,0.0,0.12,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,344.25,344.25,0,1,0,0,0.53,0.0,0.12,0.0,0.0,0.4854,0.0,9,9,0
0.0,0.0,0,1.0,309.63,0.0,94,0.349,30,0.0,0.0,0.08,1,0.0,10.0,0,0.0,0,0,0,0.0,0.0,309.63,309.63,0,1,0,0,0.32,0.0,0.07,0.0,0.0,1.0,0.0,30,30,1
0.0,0.1667,0,0.925,243.93,309.63,315,0.349,26,0.1667,0.0,0.1,1,-1.667,0.0,0,1.0,0,0,0,0.0,0.0,225.68,225.68,0,2,0,0,0.57,0.0,0.13,0.1667,0.0,0.3658,309.63,26,26,1
0.0,0.25,0,0.608,234.08,267.65,546,0.349,26,0.25,0.0,0.12,1,-2.5,0.0,0,1.0,0,0,0,0.0,0.0,142.41,142.41,0,1,0,0,0.44,0.0,0.1,0.25,0.0,0.3619,267.65,26,26,1
0.333,0.3333,1,1.845,261.72,225.91,559,0.349,2,0.3333,0.25,0.08,1,0.0,10.0,0,0.667,0,0,0,0.0,142.41,482.86,482.86,1,1,0,1,0.48,0.33,0.11,0.3333,1.0,0.4927,225.91,2,2,1
0.0,0.0,0,1.611,301.96,0.0,527,0.854,8,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,2.549,0.0,486.38,486.38,0,2,0,0,0.85,0.0,0.2,0.0,0.0,0.1074,0.0,8,8,0
0.0,0.0,0,1.004,214.9,0.0,51,1.412,24,0.0,0.0,0.05,0,0.0,10.0,0,0.0,0,0,0,0.611,0.0,215.66,215.66,1,2,0,0,1.18,0.0,0.27,0.0,0.0,0.5018,0.0,24,24,0
0.333,0.25,1,0.716,147.26,215.66,74,1.412,22,0.25,0.0,0.1,0,0.833,26.7,0,1.0,0,0,0,0.611,215.66,105.44,105.44,0,3,0,1,1.62,0.33,0.37,0.25,0.3333,0.5451,215.66,22,22,0
0.0,0.0,0,1.659,208.02,0.0,89,0.478,26,0.0,0.0,0.05,1,0.0,10.0,0,0.0,0,0,0,2.174,0.0,345.1,345.1,0,2,0,0,0.67,0.0,0.16,0.0,0.0,0.8295,0.0,26,26,1
0.333,0.5,1,0.341,208.02,345.1,96,0.478,24,0.5,0.0,0.03,1,-1.667,0.0,0,1.0,0,0,0,2.174,345.1,70.95,70.95,0,1,1,1,0.62,0.33,0.14,0.5,1.0,1.0,345.1,24,24,1
0.0,0.2857,0,1.071,266.87,208.02,334,0.478,25,0.2857,0.0,0.1,1,-2.857,0.0,0,0.5,1,0,0,2.174,0.0,285.69,285.69,2,4,0,0,0.63,0.0,0.15,0.2857,0.0,0.3756,208.02,25,25,1
0.333,0.4286,1,1.509,266.87,233.91,346,0.478,27,0.4286,0.0,0.12,1,-0.952,0.0,0,0.667,1,0,0,2.174,285.69,402.79,402.79,0,3,0,1,0.61,0.33,0.14,0.4286,0.3333,0.5913,233.91,27,27,1
0.0,0.5,0,1.374,281.93,276.13,443,0.478,14,0.5,0.5,0.05,1,-5.0,0.0,0,0.75,0,0,0,2.174,0.0,387.33,387.33,0,1,0,0,0.54,0.0,0.13,0.5,0.0,0.6615,276.13,14,14,1
0.333,0.5556,0,0.329,260.1,298.37,483,0.478,6,0.5556,0.0,0.2,1,-2.222,0.0,0,0.8,0,0,0,2.174,0.0,85.46,85.46,1,1,0,0,0.56,0.33,0.13,0.5556,0.0,0.6738,298.37,6,6,1
0.0,0.5,0,1.574,305.53,262.89,734,0.478,4,0.5,0.6667,0.05,1,-5.0,0.0,0,0.667,0,0,0,2.174,0.0,480.86,480.86,1,1,0,0,0.49,0.0,0.11,0.5,0.0,0.5614,262.89,4,4,1
0.0,0.0,0,1.28,54.35,0.0,180,0.526,29,0.0,0.0,0.05,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,69.55,69.55,0,1,0,0,0.33,0.0,0.08,0.0,0.0,0.6398,0.0,29,29,1
0.333,0.25,1,2.864,130.33,69.55,202,0.526,13,0.25,0.0,0.2,0,0.833,26.7,0,0.0,0,0,0,0.0,69.55,373.24,373.24,0,2,0,1,0.59,0.33,0.14,0.25,0.5,0.8493,69.55,13,13,1
0.0,0.25,0,0.25,200.8,221.4,319,0.526,13,0.25,0.5,0.2,0,-2.5,0.0,0,0.5,0,0,0,0.0,0.0,50.17,50.17,1,3,0,0,0.75,0.0,0.17,0.25,0.0,0.3069,221.4,13,13,1
0.0,0.3333,0,1.859,224.96,164.32,421,0.526,6,0.3333,0.0,0.08,0,-3.333,0.0,0,0.333,0,0,0,0.0,0.0,418.23,418.23,1,1,0,0,0.64,0.0,0.15,0.3333,0.0,0.45,164.32,6,6,1
0.333,0.4,0,0.196,206.52,227.8,501,0.526,28,0.4,0.6667,0.2,0,-0.667,0.0,0,0.5,0,0,0,0.0,0.0,40.55,40.55,0,1,0,0,0.6,0.33,0.14,0.4,0.0,0.4608,227.8,28,28,1
0.333,0.4545,1,1.319,213.32,190.35,523,0.526,17,0.4545,0.0,0.03,0,-1.212,0.0,0,0.4,0,0,0,0.0,40.55,281.29,281.29,0,1,0,1,0.63,0.33,0.15,0.4545,1.0,0.5255,190.35,17,17,1
0.333,0.5,0,1.494,223.34,205.5,611,0.526,6,0.5,0.3333,0.03,0,-1.667,0.0,0,0.5,0,0,0,0.0,0.0,333.6,333.6,1,1,0,0,0.59,0.33,0.14,0.5,0.0,0.5845,205.5,6,6,1
0.0,0.0,0,0.197,237.54,0.0,389,0.78,22,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,1.306,0.0,46.84,46.84,0,1,0,0,0.77,0.0,0.18,0.0,0.0,0.0197,0.0,22,22,0
0.0,0.0,0,1.253,157.73,0.0,52,0.661,3,0.0,0.0,0.2,1,0.0,10.0,0,0.0,1,0,0,0.0,0.0,197.7,197.7,2,2,0,0,1.15,0.0,0.27,0.0,0.0,0.6267,0.0,3,3,1
0.333,0.25,0,0.359,198.17,197.7,126,0.661,18,0.25,0.0,0.05,1,0.833,26.7,0,0.0,1,0,0,0.0,0.0,71.16,71.16,1,2,0,0,0.95,0.33,0.22,0.25,0.0,0.3392,197.7,18,18,1
0.333,0.4,1,0.806,188.99,134.43,151,0.661,13,0.4,0.0,0.03,1,-0.667,0.0,0,0.0,0,0,0,0.0,71.16,152.27,152.27,0,2,0,1,0.99,0.33,0.23,0.4,0.5,0.4457,134.43,13,13,1
0.0,0.3333,0,0.812,246.42,140.38,351,0.661,17,0.3333,0.0,0.1,1,-3.333,0.0,0,0.0,0,0,0,0.0,0.0,200.01,200.01,0,1,0,0,0.77,0.0,0.18,0.3333,0.0,0.2801,140.38,17,17,1
0.333,0.4,0,0.555,234.8,155.28,391,0.661,12,0.4,0.0,0.08,1,-0.667,0.0,0,0.25,0,0,0,0.0,0.0,130.29,130.29,0,1,0,0,0.77,0.33,0.18,0.4,0.0,0.32,155.28,12,12,1
0.667,0.4167,0,1.37,261.78,150.29,423,0.661,20,0.4167,0.0,0.12,1,2.5,60.0,0,0.2,0,0,0,0.0,0.0,358.64,358.64,1,2,0,0,0.85,0.67,0.2,0.4167,0.0,0.3534,150.29,20,20,1
1.0,0.5,1,1.66,261.78,185.01,426,0.661,3,0.5,0.25,0.12,1,5.0,100.0,0,0.333,0,0,0,0.0,358.64,434.64,434.64,1,2,1,1,0.85,1.0,0.2,0.5,0.5,0.4917,185.01,3,3,1
0.0,0.0,0,0.144,258.56,0.0,43,5.294,6,0.0,0.0,0.08,0,0.0,10.0,0,0.0,0,0,0,0.633,0.0,37.31,37.31,1,5,0,0,5.58,0.0,1.29,0.0,0.0,0.018,0.0,6,6,0
0.0,0.0,0,1.296,288.35,0.0,373,0.753,16,0.0,0.0,0.07,0,0.0,10.0,0,0.0,0,0,0,1.352,0.0,373.81,373.81,1,3,0,0,0.8,0.0,0.19,0.0,0.0,0.1296,0.0,16,16,0
0.0,0.0,0,1.271,259.24,0.0,147,1.648,13,0.0,0.0,0.03,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,329.43,329.43,0,3,0,0,2.04,0.0,0.47,0.0,0.0,0.1271,0.0,13,13,0
0.333,0.0769,0,1.056,280.64,329.43,207,1.648,24,0.0769,0.5,0.03,0,2.564,61.3,0,1.0,0,0,0,0.0,0.0,296.43,296.43,0,2,0,0,1.88,0.33,0.44,0.0769,0.0,0.1715,329.43,24,24,0
0.333,0.1333,0,1.653,275.55,312.93,262,1.648,30,0.1333,0.0,0.12,0,2.0,50.0,0,1.0,1,0,0,0.0,0.0,455.4,455.4,0,1,0,0,1.72,0.33,0.4,0.1333,0.0,0.2616,312.93,30,30,0
0.0,0.0,0,0.791,197.77,0.0,17,0.828,12,0.0,0.0,0.08,1,0.0,10.0,0,0.0,0,0,1,0.0,0.0,156.4,156.4,0,2,0,0,3.53,0.0,0.82,0.0,0.0,0.3954,0.0,12,12,1
0.333,0.2,0,1.754,278.24,156.4,54,0.828,5,0.2,0.0,0.07,1,1.333,36.7,0,0.0,1,0,0,0.0,0.0,487.99,487.99,2,2,0,0,2.78,0.33,0.64,0.2,0.0,0.4632,156.4,5,5,1
0.667,0.4,1,0.822,278.24,322.2,62,0.828,10,0.4,0.0,0.03,1,2.667,63.3,0,0.5,0,0,0,0.0,487.99,228.79,228.79,0,2,0,1,2.42,0.67,0.56,0.4,0.5,0.6277,322.2,10,10,1
1.0,0.5,0,1.489,308.42,291.06,94,0.828,12,0.5,0.0,0.12,1,5.0,100.0,0,0.667,0,0,0,0.0,0.0,459.33,459.33,0,1,0,0,1.91,1.0,0.44,0.5,0.0,0.7201,291.06,12,12,1
0.0,0.5,0,0.337,246.3,333.13,246,0.828,8,0.5,0.0,0.2,1,-5.0,0.0,0,0.75,0,0,0,0.0,0.0,83.01,83.01,0,1,0,0,0.98,0.0,0.23,0.5,0.0,0.7184,333.13,8,8,1
0.333,0.5556,1,1.131,250.41,283.1,257,0.828,1,0.5556,0.0,0.05,1,-2.222,0.0,0,0.6,1,0,0,0.0,83.01,283.3,283.3,1,2,0,1,1.05,0.33,0.24,0.5556,0.5,0.7538,283.1,1,1,1
0.0,0.0,0,1.18,279.72,0.0,444,0.326,5,0.0,0.0,0.08,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,330.08,330.08,1,1,0,0,0.47,0.0,0.11,0.0,0.0,0.1686,0.0,5,5,0
0.0,0.0,0,0.771,212.02,0.0,290,0.972,12,0.0,0.0,0.08,0,0.0,10.0,0,0.0,0,0,0,2.221,0.0,163.43,163.43,0,3,0,0,1.03,0.0,0.24,0.0,0.0,0.0771,0.0,12,12,0
0.0,0.0,0,0.591,247.68,0.0,564,0.488,17,0.0,0.0,0.12,0,0.0,10.0,0,0.0,1,0,0,2.126,0.0,146.41,146.41,0,2,0,0,0.48,0.0,0.11,0.0,0.0,0.0657,0.0,17,17,0
0.0,0.0,0,0.785,346.9,0.0,177,0.237,30,0.0,0.0,0.07,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,272.39,272.39,1,2,0,0,0.34,0.0,0.08,0.0,0.0,0.3926,0.0,30,30,0
0.0,0.0,0,1.0,414.57,0.0,89,0.245,7,0.0,0.0,0.07,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,414.57,414.57,1,1,0,0,0.34,0.0,0.08,0.0,0.0,1.0,0.0,7,7,1
0.333,0.3333,1,0.657,293.91,414.57,118,0.245,10,0.3333,0.0,0.1,0,0.0,10.0,0,1.0,0,0,0,0.0,414.57,193.24,193.24,1,2,0,1,0.76,0.33,0.18,0.3333,0.5,0.6893,414.57,10,10,1
0.667,0.6667,1,0.932,293.91,303.9,137,0.245,24,0.6667,0.0,0.05,0,0.0,10.0,0,0.5,0,0,0,0.0,193.24,273.93,273.93,0,2,0,1,0.66,0.67,0.15,0.6667,0.5,1.0,303.9,24,24,1
0.0,0.0,0,1.36,279.15,0.0,53,1.477,2,0.0,0.0,0.03,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,379.61,379.61,1,5,0,0,2.83,0.0,0.65,0.0,0.0,0.272,0.0,2,2,0
0.333,0.1111,0,1.051,268.25,379.61,98,1.477,27,0.1111,0.3333,0.03,0,2.222,54.4,0,1.0,0,0,0,0.0,0.0,281.9,281.9,2,4,0,0,2.76,0.33,0.64,0.1111,0.0,0.274,379.61,27,27,0
0.0,0.0,0,1.0,226.43,0.0,31,0.727,2,0.0,0.0,0.12,0,0.0,10.0,0,0.0,0,0,0,1.402,0.0,226.43,226.43,1,1,0,0,0.97,0.0,0.22,0.0,0.0,1.0,0.0,2,2,0
0.0,0.0,0,0.657,179.33,0.0,186,0.333,2,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,7.667,0.0,117.82,117.82,1,2,0,0,0.48,0.0,0.11,0.0,0.0,0.219,0.0,2,2,1
0.333,0.25,0,0.845,170.53,117.82,226,0.333,1,0.25,0.0,0.12,0,0.833,26.7,0,0.0,0,0,0,7.667,0.0,144.16,144.16,1,1,0,0,0.53,0.33,0.12,0.25,0.0,0.3841,117.82,1,1,1
0.0,0.3333,0,2.032,182.23,130.99,597,0.333,22,0.3333,0.0,0.03,0,-3.333,0.0,0,0.0,0,0,0,7.667,0.0,370.36,370.36,0,1,0,0,0.3,0.0,0.07,0.3333,0.0,0.5783,130.99,22,22,1
0.0,0.375,0,1.121,210.6,210.78,703,0.333,7,0.375,0.0,0.05,0,-3.75,0.0,0,0.333,0,0,0,7.667,0.0,236.03,236.03,2,2,0,0,0.34,0.0,0.08,0.375,0.0,0.5154,210.78,7,7,1
0.333,0.5,1,1.688,210.6,217.09,720,0.333,19,0.5,0.0,0.08,0,-1.667,0.0,0,0.5,0,0,0,7.667,236.03,355.4,355.4,0,2,0,1,0.33,0.33,0.08,0.5,0.5,0.7264,217.09,19,19,1
0.0,0.0,0,1.0,409.71,0.0,105,0.448,10,0.0,0.0,0.05,1,0.0,10.0,0,0.0,0,0,0,2.353,0.0,409.71,409.71,0,1,0,0,0.29,0.0,0.07,0.0,0.0,1.0,0.0,10,10,1
0.333,0.5,0,0.763,331.17,409.71,153,0.448,29,0.5,0.5,0.05,1,-1.667,0.0,0,1.0,0,0,0,2.353,0.0,252.64,252.64,0,1,0,0,0.39,0.33,0.09,0.5,0.0,1.0,409.71,29,29,1
0.667,0.6667,0,1.267,382.14,331.17,185,0.448,24,0.6667,0.0,0.03,1,0.0,10.0,0,1.0,0,0,0,2.353,0.0,484.06,484.06,0,1,0,0,0.49,0.67,0.11,0.6667,0.0,1.0,331.17,24,24,1
0.0,0.5,0,1.145,304.4,382.14,380,0.448,8,0.5,0.6667,0.05,1,-5.0,0.0,0,1.0,0,0,0,2.353,0.0,348.47,348.47,0,1,0,0,0.47,0.0,0.11,0.5,0.0,0.8185,382.14,8,8,1
0.0,0.5714,0,0.114,265.24,373.72,504,0.448,22,0.5714,0.0,0.08,1,-5.714,0.0,0,1.0,0,0,0,2.353,0.0,30.31,30.31,0,1,0,0,0.42,0.0,0.1,0.5714,0.0,0.8215,373.72,22,22,1
0.0,0.0,0,0.958,236.43,0.0,252,0.46,1,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,226.43,226.43,2,2,0,0,0.6,0.0,0.14,0.0,0.0,0.1915,0.0,1,1,0
0.0,0.0,0,0.744,417.71,0.0,170,0.388,25,0.0,0.0,0.05,0,0.0,10.0,0,0.0,0,0,0,2.752,0.0,310.69,310.69,0,2,0,0,0.53,0.0,0.12,0.0,0.0,0.2479,0.0,25,25,0
0.0,0.0,0,1.748,153.91,0.0,517,0.099,15,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,268.98,268.98,1,2,0,0,0.12,0.0,0.03,0.0,0.0,0.8738,0.0,15,15,0
0.0,0.0,0,1.0,258.86,0.0,91,0.471,29,0.0,0.0,0.07,0,0.0,10.0,0,0.0,0,0,0,5.171,0.0,258.86,258.86,0,1,0,0,0.33,0.0,0.08,0.0,0.0,1.0,0.0,29,29,0
0.0,0.1667,0,1.122,259.79,258.86,448,0.471,29,0.1667,0.0,0.05,0,-1.667,0.0,0,1.0,0,0,0,5.171,0.0,291.44,291.44,0,1,0,0,0.4,0.0,0.09,0.1667,0.0,0.353,258.86,29,29,0
0.0,0.0,0,1.036,330.67,0.0,246,0.389,23,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,342.6,342.6,1,3,0,0,0.37,0.0,0.08,0.0,0.0,0.3454,0.0,23,23,0
